"MO",2026-05-06 09:54:36,100.282,1031.37,100.223,100.346
"MO",2026-05-06 09:54:36,100.261,1112.21,100.207,100.313
"MO",2026-05-06 09:54:37,99.8573,1149.04,99.7951,99.9178
"MO",2026-05-06 09:54:37,100.042,1181.67,99.9807,100.112
"MO",2026-05-06 09:54:38,100.093,1168.72,100.03,100.152
"MO",2026-05-06 09:54:38,99.7332,1165.79,99.6684,99.8014
"MO",2026-05-06 09:54:39,99.9679,1153.37,99.9046,100.031
"MO",2026-05-06 09:54:39,99.9615,1099.69,99.8925,100.013
"MO",2026-05-06 09:54:40,100.342,1014.75,100.276,100.41
"MO",2026-05-06 09:54:40,100.323,1027.81,100.272,100.392
"MO",2026-05-06 09:54:41,100.111,1166.75,100.046,100.177
"MO",2026-05-06 09:54:41,99.8675,1036.28,99.7985,99.9193
"MO",2026-05-06 09:54:42,99.803,1014.5,99.7419,99.872
"MO",2026-05-06 09:54:42,100.036,1135.7,99.9738,100.105
"MO",2026-05-06 09:54:43,100.255,1025.34,100.187,100.306
"MO",2026-05-06 09:54:43,100.142,1167.31,100.076,100.204
"MO",2026-05-06 09:54:44,99.8599,1089.36,99.7992,99.9275
"MO",2026-05-06 09:54:44,100,1109.33,99.9351,100.066
"MO",2026-05-06 09:54:45,100.184,1196.12,100.133,100.242
"MO",2026-05-06 09:54:45,99.7574,1117.73,99.7051,99.8187
"MO",2026-05-06 09:54:46,100.102,1099.17,100.038,100.154
"MO",2026-05-06 09:54:46,99.8312,1173.3,99.7755,99.8887
"MO",2026-05-06 09:54:47,100.046,1159.91,99.9886,100.115
"MO",2026-05-06 09:54:47,99.6091,1131.47,99.5536,99.668
"MO",2026-05-06 09:54:48,100.302,1152.5,100.237,100.361
"MO",2026-05-06 09:54:48,100.141,1110.84,100.074,100.203
"MO",2026-05-06 09:54:49,100.365,1118.96,100.313,100.419
"MO",2026-05-06 09:54:49,99.969,1174.03,99.9154,100.038
"MO",2026-05-06 09:54:50,99.7476,1136.65,99.6931,99.8077
"MO",2026-05-06 09:54:50,100.027,1146.64,99.9669,100.088
"MO",2026-05-06 09:54:51,100.015,1005.53,99.9549,100.071
"MO",2026-05-06 09:54:51,100.393,1169.83,100.329,100.449
"MO",2026-05-06 09:54:52,99.6107,1176.03,99.5605,99.6707
"MO",2026-05-06 09:54:52,100.268,1062.78,100.208,100.331
"MO",2026-05-06 09:54:53,99.632,1080.01,99.5647,99.6912
"MO",2026-05-06 09:54:53,99.8439,1099.49,99.7778,99.9025
"MO",2026-05-06 09:54:54,100.144,1073.58,100.09,100.204
"MO",2026-05-06 09:54:54,99.786,1170.21,99.7304,99.842
"MO",2026-05-06 09:54:55,100.031,1160.13,99.9701,100.089
"MO",2026-05-06 09:54:55,100.256,1005.71,100.2,100.323
"MO",2026-05-06 09:54:56,99.6211,1175.83,99.5641,99.689
"MO",2026-05-06 09:54:56,100.293,1031.12,100.225,100.354
"MO",2026-05-06 09:54:57,100.221,1137.09,100.164,100.271
"MO",2026-05-06 09:54:57,100.362,1050.44,100.306,100.419
"MO",2026-05-06 09:54:58,100.262,1069.58,100.199,100.314
"MO",2026-05-06 09:54:58,99.9489,1090.84,99.8857,100.017
"MO",2026-05-06 09:54:59,99.8313,1007.16,99.7775,99.8981
"MO",2026-05-06 09:54:59,100.279,1140.99,100.228,100.344
"MO",2026-05-06 09:55:00,99.9036,1041.35,99.8425,99.9685
"MO",2026-05-06 09:55:00,100.19,1073.21,100.127,100.249
"MO",2026-05-06 09:55:01,100.679,1094.1,100.612,100.741
"MO",2026-05-06 09:55:01,100.072,1068.77,100.009,100.127
"MO",2026-05-06 09:55:02,100.39,1008.79,100.335,100.442
"MO",2026-05-06 09:55:02,100.5,1167.29,100.441,100.558
"MO",2026-05-06 09:55:03,100.628,1149.78,100.563,100.693
"MO",2026-05-06 09:55:03,100.241,1139.26,100.18,100.307
"MO",2026-05-06 09:55:04,99.9097,1111.92,99.8437,99.9691
"MO",2026-05-06 09:55:04,100.488,1105.19,100.435,100.542
"MO",2026-05-06 09:55:05,99.914,1188.46,99.8621,99.973
"MO",2026-05-06 09:55:05,100.626,1147.09,100.565,100.694
"MO",2026-05-06 09:55:06,99.9774,1143.01,99.9228,100.035
"MO",2026-05-06 09:55:06,100.242,1041.8,100.177,100.302
"MO",2026-05-06 09:55:07,100.24,1088.4,100.176,100.3
"MO",2026-05-06 09:55:07,100.649,1140.2,100.586,100.705
"MO",2026-05-06 09:55:08,100.303,1017.01,100.252,100.363
"MO",2026-05-06 09:55:08,100.664,1044.94,100.611,100.72
"MO",2026-05-06 09:55:09,100.241,1143.51,100.188,100.3
"MO",2026-05-06 09:55:09,100.472,1140.19,100.42,100.528
"MO",2026-05-06 09:55:10,100.617,1039.89,100.549,100.686
"MO",2026-05-06 09:55:10,99.9175,1143.24,99.8477,99.9784
"MO",2026-05-06 09:55:11,99.9258,1177,99.8709,99.9795
"MO",2026-05-06 09:55:11,100.015,1093.13,99.9644,100.069
"MO",2026-05-06 09:55:12,99.9452,1078.3,99.8861,100.01
"MO",2026-05-06 09:55:12,100.526,1115.74,100.459,100.593
"MO",2026-05-06 09:55:13,100.692,1049.63,100.635,100.743
"MO",2026-05-06 09:55:13,100.443,1084.35,100.384,100.512
"MO",2026-05-06 09:55:14,99.9345,1068.9,99.8795,99.9937
"MO",2026-05-06 09:55:14,99.9009,1084.78,99.8404,99.9625
"MO",2026-05-06 09:55:15,100.143,1124.71,100.076,100.202
"MO",2026-05-06 09:55:15,100.313,1027.62,100.243,100.374
"MO",2026-05-06 09:55:16,100.187,1000.12,100.126,100.245
"MO",2026-05-06 09:55:16,100.65,1155.38,100.592,100.71
"MO",2026-05-06 09:55:17,100.324,1137,100.269,100.383
"MO",2026-05-06 09:55:17,99.953,1093,99.9012,100.018
"MO",2026-05-06 09:55:18,100.648,1060.22,100.592,100.712
"MO",2026-05-06 09:55:18,100.442,1116.17,100.375,100.498
"MO",2026-05-06 09:55:19,100.696,1068.99,100.631,100.755
"MO",2026-05-06 09:55:19,100.335,1078.68,100.284,100.397
"MO",2026-05-06 09:55:20,100.429,1179.04,100.376,100.491
"MO",2026-05-06 09:55:20,100.661,1186.04,100.603,100.731
"MO",2026-05-06 09:55:21,99.916,1074.96,99.8608,99.9855
"MO",2026-05-06 09:55:21,100.258,1104.05,100.189,100.315
"MO",2026-05-06 09:55:22,99.9941,1127.94,99.9251,100.045
"MO",2026-05-06 09:55:22,100.098,1158.92,100.043,100.159
"MO",2026-05-06 09:55:23,100.603,1123.49,100.553,100.666
"MO",2026-05-06 09:55:23,99.9148,1004.09,99.8495,99.98
"MO",2026-05-06 09:55:24,100.108,1053.65,100.044,100.162
"MO",2026-05-06 09:55:24,100.201,1163.48,100.147,100.253
"MO",2026-05-06 09:55:25,100.632,1114.07,100.567,100.702
"MO",2026-05-06 09:55:25,100.686,1181.13,100.631,100.754
"MO",2026-05-06 09:55:26,100.337,1041.67,100.287,100.404
"MO",2026-05-06 09:55:26,100.341,1031.45,100.29,100.401
"MO",2026-05-06 09:55:27,100.669,1022.65,100.606,100.734
"MO",2026-05-06 09:55:27,99.9008,1175.15,99.8373,99.9557
"MO",2026-05-06 09:55:28,100.625,1164.21,100.57,100.695
"MO",2026-05-06 09:55:28,100.113,1020.11,100.046,100.165
"MO",2026-05-06 09:55:29,100.523,1186.92,100.472,100.586
"MO",2026-05-06 09:55:29,100.381,1078.91,100.318,100.444
"MO",2026-05-06 09:55:30,100.126,1025.66,100.059,100.195
"MO",2026-05-06 09:55:30,100.108,1134.87,100.057,100.175
"MO",2026-05-06 09:55:31,100.011,1022.17,99.9436,100.079
"MO",2026-05-06 09:55:31,99.9935,1034.28,99.9238,100.047
"MO",2026-05-06 09:55:32,100.505,1114.24,100.446,100.569
"MO",2026-05-06 09:55:32,100.664,1180.97,100.604,100.723
"MO",2026-05-06 09:55:33,100.565,1181.32,100.506,100.624
"MO",2026-05-06 09:55:33,100.292,1193.6,100.236,100.344
"MO",2026-05-06 09:55:34,99.8997,1125.19,99.8487,99.9534
"MO",2026-05-06 09:55:34,100.526,1194.85,100.472,100.58
"MO",2026-05-06 09:55:35,99.996,1003.38,99.9394,100.053
"MO",2026-05-06 09:55:35,100.013,1187.97,99.9542,100.076
"MO",2026-05-06 09:55:36,100.185,1024.2,100.119,100.25
"MO",2026-05-06 09:55:36,100.147,1115.16,100.094,100.207
"MO",2026-05-06 09:55:37,100.517,1189.1,100.452,100.568
"MO",2026-05-06 09:55:37,99.9592,1115.33,99.8968,100.027
"MO",2026-05-06 09:55:38,100.492,1031.19,100.422,100.545
"MO",2026-05-06 09:55:38,100.532,1134.49,100.465,100.597
"MO",2026-05-06 09:55:39,100.402,1034.67,100.337,100.46
"MO",2026-05-06 09:55:39,99.911,1179.52,99.8443,99.9698
"MO",2026-05-06 09:55:40,100.578,1016.07,100.518,100.633
"MO",2026-05-06 09:55:40,100.199,1044.13,100.148,100.268
"MO",2026-05-06 09:55:41,100.582,1142.84,100.521,100.635
"MO",2026-05-06 09:55:41,100.031,1004.41,99.9628,100.097
"MO",2026-05-06 09:55:42,100.47,1039.51,100.413,100.539
"MO",2026-05-06 09:55:42,100.133,1076.81,100.072,100.185
"MO",2026-05-06 09:55:43,100.46,1064.43,100.41,100.515
"MO",2026-05-06 09:55:43,100.285,1033.85,100.233,100.335
"MO",2026-05-06 09:55:44,100.41,1171.27,100.35,100.46
"MO",2026-05-06 09:55:44,100.038,1144.03,99.9855,100.093
"MO",2026-05-06 09:55:45,100.055,1067.45,99.9907,100.108
"MO",2026-05-06 09:55:45,100.336,1057.7,100.286,100.388
"MO",2026-05-06 09:55:46,100.197,1030.39,100.144,100.255
"MO",2026-05-06 09:55:46,100.192,1074.28,100.129,100.257
"MO",2026-05-06 09:55:47,100.419,1131.45,100.363,100.485
"MO",2026-05-06 09:55:47,100.178,1102.22,100.121,100.233
"MO",2026-05-06 09:55:48,100.055,1034.27,100.001,100.118
"MO",2026-05-06 09:55:48,100.679,1034.48,100.611,100.74
"MO",2026-05-06 09:55:49,100.181,1194.41,100.125,100.234
"MO",2026-05-06 09:55:49,99.963,1199.2,99.907,100.029
"MO",2026-05-06 09:55:50,100.075,1097.19,100.007,100.143
"MO",2026-05-06 09:55:50,100.06,1149.46,100.003,100.124
"MO",2026-05-06 09:55:51,100.309,1020.86,100.258,100.366
"MO",2026-05-06 09:55:51,100.178,1170.17,100.128,100.246
"MO",2026-05-06 09:55:52,100.028,1166.97,99.9738,100.089
"MO",2026-05-06 09:55:52,100.025,1113.13,99.9636,100.083
"MO",2026-05-06 09:55:53,100.043,1193.25,99.9781,100.093
"MO",2026-05-06 09:55:53,100.47,1197.24,100.403,100.539
"MO",2026-05-06 09:55:54,99.9065,1183.49,99.8404,99.962
"MO",2026-05-06 09:55:54,100.338,1102.84,100.288,100.392
"MO",2026-05-06 09:55:55,100.015,1098.69,99.9649,100.082
"MO",2026-05-06 09:55:55,99.9614,1182.99,99.9085,100.023
"MO",2026-05-06 09:55:56,100.584,1036.19,100.522,100.646
"MO",2026-05-06 09:55:56,100.22,1114.87,100.152,100.284
"MO",2026-05-06 09:55:57,100.325,1138.98,100.261,100.378
"MO",2026-05-06 09:55:57,100.044,1189.08,99.9833,100.103
"MO",2026-05-06 09:55:58,100.49,1132.71,100.427,100.556
"MO",2026-05-06 09:55:58,100.325,1194.08,100.257,100.385
"MO",2026-05-06 09:55:59,100.62,1150.95,100.564,100.687
"MO",2026-05-06 09:55:59,100.17,1177.26,100.119,100.223
"MO",2026-05-06 09:56:00,100.876,1092.07,100.811,100.93
"MO",2026-05-06 09:56:00,100.235,1073.3,100.165,100.296
"MO",2026-05-06 09:56:01,100.935,1071.74,100.874,100.992
"MO",2026-05-06 09:56:01,100.497,1133.62,100.442,100.565
"MO",2026-05-06 09:56:02,100.827,1181.25,100.776,100.88
"MO",2026-05-06 09:56:02,100.568,1095.76,100.511,100.63
"MO",2026-05-06 09:56:03,100.231,1180.22,100.18,100.296
"MO",2026-05-06 09:56:03,100.798,1189.84,100.739,100.863
"MO",2026-05-06 09:56:04,100.593,1008.73,100.534,100.658
"MO",2026-05-06 09:56:04,100.623,1191.18,100.562,100.678
"MO",2026-05-06 09:56:05,100.432,1063.39,100.372,100.483
"MO",2026-05-06 09:56:05,100.268,1070.24,100.21,100.338
"MO",2026-05-06 09:56:06,100.778,1031.24,100.712,100.829
"MO",2026-05-06 09:56:06,100.748,1069.49,100.689,100.81
"MO",2026-05-06 09:56:07,100.895,1024.86,100.836,100.951
"MO",2026-05-06 09:56:07,100.342,1031.88,100.285,100.396
"MO",2026-05-06 09:56:08,100.457,1063.54,100.397,100.509
"MO",2026-05-06 09:56:08,100.891,1124.11,100.826,100.944
"MO",2026-05-06 09:56:09,100.881,1060.53,100.816,100.939
"MO",2026-05-06 09:56:09,100.511,1066.64,100.446,100.571
"MO",2026-05-06 09:56:10,100.806,1179.06,100.75,100.872
"MO",2026-05-06 09:56:10,100.228,1109.58,100.159,100.281
"MO",2026-05-06 09:56:11,100.489,1119.65,100.431,100.557
"MO",2026-05-06 09:56:11,100.809,1078.87,100.759,100.872
"MO",2026-05-06 09:56:12,100.601,1068.18,100.55,100.659
"MO",2026-05-06 09:56:12,100.239,1135.85,100.184,100.301
"MO",2026-05-06 09:56:13,100.493,1131.84,100.442,100.553
"MO",2026-05-06 09:56:13,100.693,1130.7,100.641,100.752
"MO",2026-05-06 09:56:14,100.73,1121.44,100.66,100.798
"MO",2026-05-06 09:56:14,100.452,1167.43,100.383,100.505
"MO",2026-05-06 09:56:15,100.43,1089.44,100.375,100.495
"MO",2026-05-06 09:56:15,100.447,1068.6,100.388,100.51
"MO",2026-05-06 09:56:16,100.853,1129.1,100.788,100.909
"MO",2026-05-06 09:56:16,100.332,1100.55,100.276,100.385
"MO",2026-05-06 09:56:17,100.461,1175.1,100.399,100.518
"MO",2026-05-06 09:56:17,100.97,1143.51,100.909,101.03
"MO",2026-05-06 09:56:18,100.668,1196.22,100.603,100.736
"MO",2026-05-06 09:56:18,100.413,1077.82,100.347,100.472
"MO",2026-05-06 09:56:19,100.231,1079.09,100.175,100.3
"MO",2026-05-06 09:56:19,100.403,1031.28,100.334,100.463
"MO",2026-05-06 09:56:20,100.448,1034.1,100.39,100.515
"MO",2026-05-06 09:56:20,100.842,1092.69,100.779,100.906
"MO",2026-05-06 09:56:21,100.623,1050.67,100.565,100.677
"MO",2026-05-06 09:56:21,100.939,1054.9,100.88,101.007
"MO",2026-05-06 09:56:22,100.395,1096.58,100.338,100.45
"MO",2026-05-06 09:56:22,100.922,1077.88,100.857,100.986
"MO",2026-05-06 09:56:23,100.628,1188.3,100.577,100.688
"MO",2026-05-06 09:56:23,100.226,1091,100.171,100.292
"MO",2026-05-06 09:56:24,100.484,1017.9,100.43,100.544
"MO",2026-05-06 09:56:24,100.504,1108.84,100.443,100.558
"MO",2026-05-06 09:56:25,100.77,1137.27,100.714,100.836
"MO",2026-05-06 09:56:25,100.859,1028.95,100.806,100.917
"MO",2026-05-06 09:56:26,100.509,1150.15,100.455,100.574
"MO",2026-05-06 09:56:26,100.826,1124.97,100.772,100.891
"MO",2026-05-06 09:56:27,100.808,1099.03,100.749,100.86
"MO",2026-05-06 09:56:27,100.97,1120.94,100.917,101.024
"MO",2026-05-06 09:56:28,100.748,1088.63,100.686,100.808
"MO",2026-05-06 09:56:28,100.47,1102.92,100.419,100.53
"MO",2026-05-06 09:56:29,100.49,1014.43,100.429,100.541
"MO",2026-05-06 09:56:29,100.322,1013.39,100.271,100.374
"MO",2026-05-06 09:56:30,100.516,1086.36,100.461,100.571
"MO",2026-05-06 09:56:30,100.368,1117.35,100.298,100.426
"MO",2026-05-06 09:56:31,100.839,1108.68,100.781,100.891
"MO",2026-05-06 09:56:31,100.631,1060,100.566,100.69
"MO",2026-05-06 09:56:32,100.696,1026.92,100.641,100.763
"MO",2026-05-06 09:56:32,100.248,1059.55,100.184,100.314
"MO",2026-05-06 09:56:33,100.398,1060.48,100.347,100.452
"MO",2026-05-06 09:56:33,100.537,1057.98,100.474,100.589
"MO",2026-05-06 09:56:34,100.288,1109.93,100.231,100.352
"MO",2026-05-06 09:56:34,100.692,1124.66,100.626,100.757
"MO",2026-05-06 09:56:35,100.528,1047.06,100.472,100.598
"MO",2026-05-06 09:56:35,100.687,1002.31,100.628,100.756
"MO",2026-05-06 09:56:36,100.616,1121.9,100.546,100.667
"MO",2026-05-06 09:56:36,100.273,1108.15,100.21,100.327
"MO",2026-05-06 09:56:37,100.494,1196.19,100.433,100.544
"MO",2026-05-06 09:56:37,100.405,1122.46,100.343,100.46
"MO",2026-05-06 09:56:38,100.872,1135.54,100.807,100.937
"MO",2026-05-06 09:56:38,100.531,1090.52,100.476,100.587
"MO",2026-05-06 09:56:39,100.57,1044.97,100.514,100.636
"MO",2026-05-06 09:56:39,100.386,1021.71,100.321,100.451
"MO",2026-05-06 09:56:40,100.353,1162.94,100.295,100.42
"MO",2026-05-06 09:56:40,100.578,1198.97,100.52,100.636
"MO",2026-05-06 09:56:41,100.501,1042.38,100.436,100.567
"MO",2026-05-06 09:56:41,100.373,1023.92,100.322,100.428
"MO",2026-05-06 09:56:42,100.867,1088.5,100.799,100.929
"MO",2026-05-06 09:56:42,100.409,1045.17,100.347,100.477
"MO",2026-05-06 09:56:43,100.284,1103.2,100.227,100.335
"MO",2026-05-06 09:56:43,100.547,1181.49,100.486,100.606
"MO",2026-05-06 09:56:44,100.864,1104.9,100.803,100.915
"MO",2026-05-06 09:56:44,100.73,1062.69,100.666,100.798
"MO",2026-05-06 09:56:45,100.433,1022.42,100.38,100.502
"MO",2026-05-06 09:56:45,100.927,1163.31,100.869,100.986
"MO",2026-05-06 09:56:46,100.477,1067.94,100.412,100.541
"MO",2026-05-06 09:56:46,100.645,1016.17,100.588,100.712
"MO",2026-05-06 09:56:47,100.293,1008.18,100.235,100.351
"MO",2026-05-06 09:56:47,100.672,1132.83,100.614,100.734
"MO",2026-05-06 09:56:48,100.463,1190.31,100.401,100.513
"MO",2026-05-06 09:56:48,100.225,1035.07,100.175,100.283
"MO",2026-05-06 09:56:49,100.416,1182.51,100.365,100.47
"MO",2026-05-06 09:56:49,100.348,1095.21,100.279,100.412
"MO",2026-05-06 09:56:50,100.373,1053.74,100.307,100.426
"MO",2026-05-06 09:56:50,100.615,1109.49,100.55,100.674
"MO",2026-05-06 09:56:51,100.543,1181.79,100.49,100.608
"MO",2026-05-06 09:56:51,100.592,1158.74,100.531,100.656
"MO",2026-05-06 09:56:52,100.547,1193.09,100.49,100.601
"MO",2026-05-06 09:56:52,100.957,1184.47,100.887,101.013
"MO",2026-05-06 09:56:53,100.204,1057.51,100.134,100.262
"MO",2026-05-06 09:56:53,100.69,1063.49,100.625,100.754
"MO",2026-05-06 09:56:54,100.554,1099.14,100.496,100.611
"MO",2026-05-06 09:56:54,100.203,1148.93,100.144,100.256
"MO",2026-05-06 09:56:55,100.48,1001.91,100.416,100.548
"MO",2026-05-06 09:56:55,100.285,1056.26,100.223,100.349
"MO",2026-05-06 09:56:56,100.207,1193.58,100.152,100.262
"MO",2026-05-06 09:56:56,100.653,1181.31,100.595,100.713
"MO",2026-05-06 09:56:57,100.332,1022.82,100.274,100.385
"MO",2026-05-06 09:56:57,100.973,1095.62,100.912,101.04
"MO",2026-05-06 09:56:58,100.306,1199.73,100.248,100.358
"MO",2026-05-06 09:56:58,100.717,1137,100.664,100.781
"MO",2026-05-06 09:56:59,100.284,1134.39,100.234,100.337
"MO",2026-05-06 09:56:59,100.828,1101.2,100.777,100.882
"MO",2026-05-06 09:57:00,100.571,1038.62,100.502,100.633
"MO",2026-05-06 09:57:00,101.133,1110.48,101.065,101.184
"MO",2026-05-06 09:57:01,101.037,1148.3,100.987,101.098
"MO",2026-05-06 09:57:01,100.643,1142.49,100.576,100.704
"MO",2026-05-06 09:57:02,100.513,1099.72,100.456,100.578
"MO",2026-05-06 09:57:02,101.075,1068.9,101.011,101.127
"MO",2026-05-06 09:57:03,101.007,1188.1,100.952,101.065
"MO",2026-05-06 09:57:03,101.117,1034.54,101.058,101.169
"MO",2026-05-06 09:57:04,100.976,1162.52,100.914,101.037
"MO",2026-05-06 09:57:04,100.812,1076.24,100.752,100.872
"MO",2026-05-06 09:57:05,101.272,1115.4,101.214,101.333
"MO",2026-05-06 09:57:05,100.81,1173.28,100.756,100.868
"MO",2026-05-06 09:57:06,100.713,1179.06,100.658,100.773
"MO",2026-05-06 09:57:06,101.003,1186.64,100.949,101.068
"MO",2026-05-06 09:57:07,101.276,1036.09,101.213,101.331
"MO",2026-05-06 09:57:07,100.687,1099.09,100.635,100.751
"MO",2026-05-06 09:57:08,100.577,1039.95,100.507,100.633
"MO",2026-05-06 09:57:08,101.259,1051.97,101.194,101.316
"MO",2026-05-06 09:57:09,100.984,1104.8,100.923,101.035
"MO",2026-05-06 09:57:09,101.272,1009.94,101.202,101.327
"MO",2026-05-06 09:57:10,100.913,1155.03,100.862,100.971
"MO",2026-05-06 09:57:10,101.265,1066.85,101.21,101.335
"MO",2026-05-06 09:57:11,100.886,1182.47,100.826,100.952
"MO",2026-05-06 09:57:11,101.24,1056.23,101.173,101.293
"MO",2026-05-06 09:57:12,100.985,1111.03,100.933,101.049
"MO",2026-05-06 09:57:12,100.617,1001.85,100.548,100.685
"MO",2026-05-06 09:57:13,100.974,1135.64,100.918,101.026
"MO",2026-05-06 09:57:13,100.545,1064.19,100.486,100.601
"MO",2026-05-06 09:57:14,100.719,1139.48,100.655,100.787
"MO",2026-05-06 09:57:14,100.75,1180.52,100.684,100.809
"MO",2026-05-06 09:57:15,100.612,1137.92,100.548,100.672
"MO",2026-05-06 09:57:15,101.22,1182.02,101.16,101.274
"MO",2026-05-06 09:57:16,101.053,1114.88,100.999,101.116
"MO",2026-05-06 09:57:16,100.67,1161.53,100.602,100.722
"MO",2026-05-06 09:57:17,100.804,1061.38,100.736,100.872
"MO",2026-05-06 09:57:17,101.216,1086.8,101.163,101.283
"MO",2026-05-06 09:57:18,100.629,1067.45,100.578,100.681
"MO",2026-05-06 09:57:18,100.618,1156.05,100.561,100.676
"MO",2026-05-06 09:57:19,100.602,1076.02,100.551,100.663
"MO",2026-05-06 09:57:19,100.488,1071.6,100.436,100.541
"MO",2026-05-06 09:57:20,100.935,1052.16,100.876,100.991
"MO",2026-05-06 09:57:20,100.928,1139.74,100.867,100.986
"MO",2026-05-06 09:57:21,100.968,1179.9,100.901,101.037
"MO",2026-05-06 09:57:21,101.285,1052.94,101.233,101.342
"MO",2026-05-06 09:57:22,100.487,1072.24,100.425,100.546
"MO",2026-05-06 09:57:22,101.234,1074.03,101.17,101.292
