SENSOR10,2026-04-15 09:00:02,0x071e0000004f000000c5f2c341765fc55d1f3490409000
SENSOR1,2026-04-15 09:00:03,0x071f00000054000000d68ac6418329eded083590402200
SENSOR2,2026-04-15 09:00:03,0x032000000063000000355fc441c22ad9f421788f402f00
SENSOR3,2026-04-15 09:00:03,0x0121000000430000005f18b141e54c97a3cb6b8e403c00
SENSOR4,2026-04-15 09:00:03,0x00220000000400000042c795412a3ddcea42c38d404900
SENSOR5,2026-04-15 09:00:03,0x0023000000c3ffffffaf897e41f06aa86dcbcd8d405600
SENSOR6,2026-04-15 09:00:03,0x04240000009fffffff8c4e70415b16e9f570868e406300
SENSOR7,2026-04-15 09:00:03,0x0625000000a8ffffff44c7834187b21dea5b968f407000
SENSOR8,2026-04-15 09:00:03,0x0726000000dbffffff2aad9c41b8cedc95d43e90407d00
SENSOR9,2026-04-15 09:00:03,0x07270000001f0000003923b7419ee1a6e7c76790408a00
SENSOR10,2026-04-15 09:00:03,0x0728000000550000007fb7c64102275f72c53290409700
SENSOR1,2026-04-15 09:00:04,0x07290000005900000059e6c74191cd1797b13390402900
SENSOR2,2026-04-15 09:00:04,0x032a000000610000000157c041593545632b748f403600
SENSOR3,2026-04-15 09:00:04,0x012b0000003b000000ea91a941bc19fb586a688e404300
SENSOR4,2026-04-15 09:00:04,0x002c000000fbffffff974c8e41c41800dd0dc28d405000
SENSOR5,2026-04-15 09:00:04,0x002d000000bcffffffecb47641cbf8e9f653cf8d405d00
SENSOR6,2026-04-15 09:00:04,0x042e0000009dffffff3b4973411c819d78fe898e406a00
SENSOR7,2026-04-15 09:00:04,0x062f000000adfffffffbf889413f3b78a4429a8f407700
SENSOR8,2026-04-15 09:00:04,0x0730000000e5ffffff77a9a44172c20ab3094090408400
SENSOR9,2026-04-15 09:00:04,0x073100000028000000a528bd412c644363ad6790409100
SENSOR10,2026-04-15 09:00:04,0x03320000005900000015f1c741a4a419c5673190409e00
SENSOR1,2026-04-15 09:00:05,0x03330000005d000000a6aac7410f945778563290403000
SENSOR2,2026-04-15 09:00:05,0x01340000005e000000be04bb411c1ccc7b33708f403d00
SENSOR3,2026-04-15 09:00:05,0x003500000033000000c9a9a141efca36930e658e404a00
SENSOR4,2026-04-15 09:00:05,0x0036000000f1ffffff9386874151693d96e2c08d405700
SENSOR5,2026-04-15 09:00:05,0x0037000000b5ffffff2fcc7141485f47f0e5d08d406400
SENSOR6,2026-04-15 09:00:05,0x04380000009dffffffd952794136ba1aa4908d8e407100
SENSOR7,2026-04-15 09:00:05,0x0639000000b3ffffff810b9141dd554c0f279e8f407e00
SENSOR8,2026-04-15 09:00:05,0x073a000000eeffffff2f76ac415eed67b73a4190408b00
SENSOR9,2026-04-15 09:00:05,0x073b000000310000007904c241d7c747c28d6790409800
SENSOR10,2026-04-15 09:00:05,0x033c0000005d0000000793c741df77e85e06309040a500
SENSOR1,2026-04-15 09:00:06,0x033d000000600000001ddac5410f5b8f9af73090403700
SENSOR2,2026-04-15 09:00:06,0x013e0000005a000000bc9eb4413fa56f583a6c8f404400
SENSOR3,2026-04-15 09:00:06,0x003f0000002a000000afb0994166ef4c68b8618e405100
SENSOR4,2026-04-15 09:00:06,0x0040000000e7ffffff58ba814120813d1ec1bf8d405e00
SENSOR5,2026-04-15 09:00:06,0x0041000000afffffff920170416c43764f81d28d406b00
SENSOR6,2026-04-15 09:00:06,0x04420000009dffffffe4168141e2b3f96027918e407800
SENSOR7,2026-04-15 09:00:06,0x0743000000baffffffa8b698417af1171109a28f408500
SENSOR8,2026-04-15 09:00:06,0x0744000000f8ffffffb9c3b341105e259b674290409200
SENSOR9,2026-04-15 09:00:06,0x0745000000390000001f85c54190548305696790409f00
SENSOR10,2026-04-15 09:00:06,0x03460000006000000015a1c54133a5d748a12e9040ac00
SENSOR1,2026-04-15 09:00:07,0x0347000000620000004487c241b18dba06952f90403e00
SENSOR2,2026-04-15 09:00:07,0x0048000000560000004766ad4128ad391340688f404b00
SENSOR3,2026-04-15 09:00:07,0x004900000021000000fbf79141af5a1bee675e8e405800
SENSOR4,2026-04-15 09:00:07,0x004a000000ddffffff21467a411c6c697ca9be8d406500
SENSOR5,2026-04-15 09:00:07,0x004b000000a9ffffff5f67714198b3ee0926d48d407200
SENSOR6,2026-04-15 09:00:07,0x064c0000009effffffd4bf8641c270b597c2948e407f00
SENSOR7,2026-04-15 09:00:07,0x074d000000c1ffffff2daca041f5c86890e8a58f408c00
SENSOR8,2026-04-15 09:00:07,0x074e000000010000008b47ba41bd2f8f56904390409900
SENSOR9,2026-04-15 09:00:07,0x074f00000041000000d886c741eacce62d3f679040a600
SENSOR10,2026-04-15 09:00:07,0x035000000062000000182fc241dc5a0b8c382d9040b300
SENSOR1,2026-04-15 09:00:08,0x03510000006300000005d4bd4147e9ecc52e2e90404500
SENSOR2,2026-04-15 09:00:08,0x00520000005000000012a5a541c37b3bc644648f405200
SENSOR3,2026-04-15 09:00:08,0x0053000000170000007ace8a41a5955a3a1d5b8e405f00
SENSOR4,2026-04-15 09:00:08,0x0054000000d4ffffff31df734141bfe9b79bbd8d406c00
SENSOR5,2026-04-15 09:00:08,0x0455000000a5ffffff51ef75418f6ceb14d4d58d407900
SENSOR6,2026-04-15 09:00:08,0x0656000000a1ffffff796a8d41019eab3062988e408600
SENSOR7,2026-04-15 09:00:08,0x0757000000c9ffffffd49aa841ae09dd73c5a98f409300
SENSOR8,2026-04-15 09:00:08,0x07580000000b00000029bfbf41b9bc0ce2b4449040a000
SENSOR9,2026-04-15 09:00:08,0x07590000004800000029f5c741ec67843c10679040ad00
SENSOR10,2026-04-15 09:00:08,0x035a000000630000003a60bd41e3b4bf31cc2b9040ba00
SENSOR1,2026-04-15 09:00:09,0x015b000000630000005bf0b741d54152e1c42c90404c00
SENSOR2,2026-04-15 09:00:09,0x005c0000004a00000040aa9d41b5198d8b48608f405900
SENSOR3,2026-04-15 09:00:09,0x005d0000000e000000467d84411e509d62d8578e406600
SENSOR4,2026-04-15 09:00:09,0x005e000000ccffffff35817041aa69a6d797bc8d407300
SENSOR5,2026-04-15 09:00:09,0x045f000000a1ffffff2a6b7d4107206a658bd78d408000
SENSOR6,2026-04-15 09:00:09,0x0760000000a4ffffffc9d29441382e1d14069c8e408d00
SENSOR7,2026-04-15 09:00:09,0x0761000000d2ffffffaa31b041e2f923a29fad8f409a00
SENSOR8,2026-04-15 09:00:09,0x076200000015000000c5f2c3413bd02036d5459040a700
SENSOR9,2026-04-15 09:00:09,0x07630000004f000000accbc6410fca8f32dc669040b400
SENSOR10,2026-04-15 09:00:09,0x0164000000630000008d65b7419e8048435c2a9040c100
SENSOR1,2026-04-15 09:00:10,0x0065000000630000005f18b141f8452e62572b90405300
SENSOR2,2026-04-15 09:00:10,0x00660000004300000042c7954156a54c7d4b5c8f406000
SENSOR3,2026-04-15 09:00:10,0x006700000004000000af897e4188d34f7c99548e406d00
SENSOR4,2026-04-15 09:00:10,0x0068000000c3ffffff8c4e7041568746e29dbb8d407a00
SENSOR5,2026-04-15 09:00:10,0x04690000009fffffff44c78341d6bc2bf04bd98d408700
SENSOR6,2026-04-15 09:00:10,0x076a000000a8ffffff2aad9c410df52e2aae9f8e409400
SENSOR7,2026-04-15 09:00:10,0x076b000000dbffffff3923b741939efe0177b18f40a100
SENSOR8,2026-04-15 09:00:10,0x076c0000001f0000007fb7c64174d7694bf1469040ae00
SENSOR9,2026-04-15 09:00:10,0x076d000000550000003d16c4415ffd5d11a3669040bb00
SENSOR10,2026-04-15 09:00:10,0x006e00000062000000187cb04189ff10cae8289040c800
SENSOR1,2026-04-15 09:00:11,0x006f00000061000000ea91a9413342dc51e62990405a00
SENSOR2,2026-04-15 09:00:11,0x00700000003b000000974c8e4186a79db54d588f406700
SENSOR3,2026-04-15 09:00:11,0x0071000000fbffffffecb476418276b79c60518e407400
SENSOR4,2026-04-15 09:00:11,0x0072000000bcffffff3b4973418a3530deadba8d408100
SENSOR5,2026-04-15 09:00:11,0x06730000009dfffffffbf889419eb8b4a915db8d408e00
SENSOR6,2026-04-15 09:00:11,0x0774000000adffffff77a9a4418843ea5a5aa38e409b00
SENSOR7,2026-04-15 09:00:11,0x0775000000e5ffffffa528bd41fe60407a4bb58f40a800
SENSOR8,2026-04-15 09:00:11,0x07760000002800000015f1c741f111a21a09489040b500
SENSOR9,2026-04-15 09:00:11,0x03770000005900000082f0bf41bb6865da64669040c200
SENSOR10,2026-04-15 09:00:11,0x00780000006000000065eaa84192a99bcf71279040cf00
SENSOR1,2026-04-15 09:00:12,0x00790000005e000000c9a9a14196e3ceb9712890406100
SENSOR2,2026-04-15 09:00:12,0x007a00000033000000938687416368a84e4f548f406e00
SENSOR3,2026-04-15 09:00:12,0x007b000000f1ffffff2fcc71417711f2d82d4e8e407b00
SENSOR4,2026-04-15 09:00:12,0x007c000000b5ffffffd9527941e36888d1c7b98d408800
SENSOR5,2026-04-15 09:00:12,0x077d0000009dffffff810b9141165b4d86e8dc8d409500
SENSOR6,2026-04-15 09:00:12,0x077e000000b3ffffff2f76ac4122853d8e0aa78e40a200
SENSOR7,2026-04-15 09:00:12,0x077f000000eeffffff7904c2418cb3cff11cb98f40af00
SENSOR8,2026-04-15 09:00:12,0x0780000000310000000793c7413cc19f9c1c499040bc00
SENSOR9,2026-04-15 09:00:12,0x03810000005d000000ce84ba4144c63d8f21669040c900
SENSOR10,2026-04-15 09:00:12,0x00820000005e000000b3fda041c3ee815df7259040d600
SENSOR1,2026-04-15 09:00:13,0x00830000005a000000afb09941d9f98fa3f92690406800
SENSOR2,2026-04-15 09:00:13,0x00840000002a00000058ba8141da43996250508f407500
SENSOR3,2026-04-15 09:00:13,0x0085000000e7ffffff920170413c74f545014b8e408200
SENSOR4,2026-04-15 09:00:13,0x0086000000afffffffe416814112c532c2ebb88d408f00
SENSOR5,2026-04-15 09:00:13,0x07870000009dffffffa8b69841cd0a027ac4de8d409c00
SENSOR6,2026-04-15 09:00:13,0x0788000000baffffffb9c3b34180ddfcabbeaa8e40a900
SENSOR7,2026-04-15 09:00:13,0x0789000000f8ffffff1f85c5415cb6a64febbc8f40b600
SENSOR8,2026-04-15 09:00:13,0x078a0000003900000015a1c541d85755ca2b4a9040c300
SENSOR9,2026-04-15 09:00:13,0x008b00000060000000740ab441eb18a031d9659040d000
SENSOR10,2026-04-15 09:00:13,0x008c0000005a000000e50699415af8737d79249040dd00
SENSOR1,2026-04-15 09:00:14,0x008d00000056000000fbf79141d538c0187e2590406f00
SENSOR2,2026-04-15 09:00:14,0x008e0000002100000021467a4120fe9f0b514c8f407c00
SENSOR3,2026-04-15 09:00:14,0x008f000000ddffffff5f677141aedc8ef8da478e408900
SENSOR4,2026-04-15 09:00:14,0x0590000000a9ffffffd4bf86414376d1b519b88d409600
SENSOR5,2026-04-15 09:00:14,0x07910000009effffff2daca041819ba378a9e08d40a300
SENSOR6,2026-04-15 09:00:14,0x0792000000c1ffffff8b47ba41ddc6e29b76ae8e40b000
SENSOR7,2026-04-15 09:00:14,0x079300000001000000d886c7413adbd37ab6c08f40bd00
SENSOR8,2026-04-15 09:00:14,0x079400000041000000182fc24172a7d19c364b9040ca00
SENSOR9,2026-04-15 09:00:14,0x00950000006200000091c3ac4126a166c38b659040d700
SENSOR10,2026-04-15 09:00:14,0x009600000055000000415791414c693839f8229040e400
SENSOR1,2026-04-15 09:00:15,0x0097000000500000007ace8a4170f91623ff2390407600
SENSOR2,2026-04-15 09:00:15,0x00980000001700000031df73411818ef6351488f408300
SENSOR3,2026-04-15 09:00:15,0x0099000000d4ffffff51ef7541666e6205bb448e409000
SENSOR4,2026-04-15 09:00:15,0x079a000000a5ffffff796a8d41320cc5b151b78d409d00
SENSOR5,2026-04-15 09:00:15,0x079b000000a1ffffffd49aa841f89dc77597e28d40aa00
SENSOR6,2026-04-15 09:00:15,0x079c000000c9ffffff29bfbf4118b1904532b28e40b700
SENSOR7,2026-04-15 09:00:15,0x079d0000000b00000029f5c74118897a5a7ec48f40c400
SENSOR8,2026-04-15 09:00:15,0x079e000000480000003a60bd41620e400d3d4c9040d100
SENSOR9,2026-04-15 09:00:15,0x009f000000630000006afaa441d0d08c4639659040de00
SENSOR10,2026-04-15 09:00:15,0x00a00000004f000000393d8a41321eac9a73219040eb00
SENSOR1,2026-04-15 09:00:16,0x00a10000004a000000467d8441eef961cc7c2290407d00
SENSOR2,2026-04-15 09:00:16,0x00a20000000e000000358170419e23bb8551448f408a00
SENSOR3,2026-04-15 09:00:16,0x00a3000000ccffffff2a6b7d416cabea80a1418e409700
SENSOR4,2026-04-15 09:00:16,0x07a4000000a1ffffffc9d29441ec562cbb93b68d40a400
SENSOR5,2026-04-15 09:00:16,0x07a5000000a4ffffffaa31b04161b1c8648ee48d40b100
SENSOR6,2026-04-15 09:00:16,0x07a6000000d2ffffffc5f2c34169a18f90f1b58e40be00
SENSOR7,2026-04-15 09:00:16,0x07a700000015000000accbc641fabed3d542c88f40cb00
SENSOR8,2026-04-15 09:00:16,0x06a80000004f0000008d65b74171a4e8143f4d9040d800
SENSOR9,2026-04-15 09:00:16,0x00a90000006300000074fe9c41253e2fbde1649040e500
SENSOR10,2026-04-15 09:00:16,0x00aa0000004900000048018441a7ecc1abeb1f9040f200
SENSOR1,2026-04-15 09:00:17,0x00ab00000043000000af897e41ae1d851ef72090408400
SENSOR2,2026-04-15 09:00:17,0x00ac000000040000008c4e7041d0173a8b51408f409100
SENSOR3,2026-04-15 09:00:17,0x01ad000000c3ffffff44c7834107ee777f8e3e8e409e00
SENSOR4,2026-04-15 09:00:17,0x07ae0000009fffffff2aad9c414545e4d6dfb58d40ab00
SENSOR5,2026-04-15 09:00:17,0x07af000000a8ffffff3923b7412dd6c6388ee68d40b800
SENSOR6,2026-04-15 09:00:17,0x07b0000000dbffffff7fb7c641b8d25064b4b98e40c500
SENSOR7,2026-04-15 09:00:17,0x07b10000001f0000003d16c4415fb62ed403cc8f40d200
SENSOR8,2026-04-15 09:00:17,0x00b200000055000000187cb041dc6630ad3c4e9040df00
SENSOR9,2026-04-15 09:00:17,0x00b3000000620000002c219541f0958b2985649040ec00
SENSOR10,2026-04-15 09:00:17,0x00b4000000420000001dc67d4117628276601e9040f900
SENSOR1,2026-04-15 09:00:18,0x00b50000003b000000ecb47641602c7a236e1f90408b00
SENSOR2,2026-04-15 09:00:18,0x00b6000000fbffffff3b49734142a5a28e513c8f409800
SENSOR3,2026-04-15 09:00:18,0x01b7000000bcfffffffbf889419be32f15823b8e40a500
SENSOR4,2026-04-15 09:00:18,0x07b80000009dffffff77a9a441f4c4870936b58d40b200
SENSOR5,2026-04-15 09:00:18,0x07b9000000adffffffa528bd4177c2a7e496e88d40bf00
SENSOR6,2026-04-15 09:00:18,0x07ba000000e5ffffff15f1c7418b562ea87abd8e40cc00
SENSOR7,2026-04-15 09:00:18,0x07bb0000002800000082f0bf410785f13cc1cf8f40d900
SENSOR8,2026-04-15 09:00:18,0x00bc0000005900000065eaa841a36399cf354f9040e600
SENSOR9,2026-04-15 09:00:18,0x00bd00000060000000d5b28d41dc8c008e23649040f300
SENSOR10,2026-04-15 09:00:18,0x00be0000003a0000008f2d7641fb810b05d21c90400001
SENSOR1,2026-04-15 09:00:19,0x00bf000000330000002fcc71419f9050e5e11d90409200
SENSOR2,2026-04-15 09:00:19,0x00c0000000f1ffffffd9527941398a2baa51388f409f00
SENSOR3,2026-04-15 09:00:19,0x03c1000000b5ffffff810b91419d080d567c388e40ac00
SENSOR4,2026-04-15 09:00:19,0x07c20000009dffffff2f76ac4167a46f5796b48d40b900
SENSOR5,2026-04-15 09:00:19,0x07c3000000b3ffffff7904c241df37175ba8ea8d40c600
SENSOR6,2026-04-15 09:00:19,0x07c4000000eeffffff0793c74192b66b4344c18e40d300
SENSOR7,2026-04-15 09:00:19,0x06c500000031000000ce84ba4133be99f77ad38f40e000
SENSOR8,2026-04-15 09:00:19,0x00c60000005d000000b3fda04110e4c2752a509040ed00
SENSOR9,2026-04-15 09:00:19,0x00c70000005e00000047ff8641e7cf0dedbc639040fa00
SENSOR10,2026-04-15 09:00:19,0x00c8000000320000006d8671418c839061401b90400701
SENSOR1,2026-04-15 09:00:20,0x00c90000002a0000009201704105162d6e521c90409900
SENSOR2,2026-04-15 09:00:20,0x01ca000000e7ffffffe4168141dbe60af851348f40a600
SENSOR3,2026-04-15 09:00:20,0x07cb000000afffffffa8b69841aa25de557d358e40b300
SENSOR4,2026-04-15 09:00:20,0x07cc0000009dffffffb9c3b3414776b2c400b48d40c000
SENSOR5,2026-04-15 09:00:20,0x07cd000000baffffff1f85c541e55a878ec2ec8d40cd00
SENSOR6,2026-04-15 09:00:20,0x07ce000000f8ffffff15a1c541bf96361d11c58e40da00
SENSOR7,2026-04-15 09:00:20,0x06cf00000039000000740ab4414313bdeb30d78f40e700
SENSOR8,2026-04-15 09:00:20,0x00d000000060000000e5069941899669991a519040f400
SENSOR9,2026-04-15 09:00:20,0x00d10000005a000000e64a814108f45349516390400101
SENSOR10,2026-04-15 09:00:20,0x00d20000002900000033007041ee8e5996ab1990400e01
SENSOR1,2026-04-15 09:00:21,0x00d3000000210000005f677141b1a649c8bf1a9040a000
SENSOR2,2026-04-15 09:00:21,0x01d4000000ddffffffd4bf86416c91759252308f40ad00
SENSOR3,2026-04-15 09:00:21,0x07d5000000a9ffffff2daca041b3cd452885328e40ba00
SENSOR4,2026-04-15 09:00:21,0x07d60000009effffff8b47ba41ae76245575b38d40c700
SENSOR5,2026-04-15 09:00:21,0x07d7000000c1ffffffd886c741bb0b3171e5ee8d40d400
SENSOR6,2026-04-15 09:00:21,0x06d800000001000000182fc241f357a71ce1c88e40e100
SENSOR7,2026-04-15 09:00:21,0x04d90000004100000091c3ac41b6f30901e3da8f40ee00
SENSOR8,2026-04-15 09:00:21,0x00da000000620000004157914195b7673406529040fb00
SENSOR9,2026-04-15 09:00:21,0x00db00000055000000d59f7941f06494a5e06290400801
SENSOR10,2026-04-15 09:00:21,0x00dc0000001f00000071aa7141c679c3ad131890401501
SENSOR1,2026-04-15 09:00:22,0x00dd0000001700000051ef75414108f5fd29199040a700
SENSOR2,2026-04-15 09:00:22,0x01de000000d4ffffff796a8d418a6a9e93532c8f40b400
SENSOR3,2026-04-15 09:00:22,0x07df000000a5ffffffd49aa84152ddb9e0932f8e40c100
SENSOR4,2026-04-15 09:00:22,0x07e0000000a1ffffff29bfbf410b72570cf4b28d40ce00
SENSOR5,2026-04-15 09:00:22,0x07e1000000c9ffffff29f5c741934014f510f18d40db00
SENSOR6,2026-04-15 09:00:22,0x06e20000000b0000003a60bd4136bbc128b4cc8e40e800
SENSOR7,2026-04-15 09:00:22,0x04e3000000480000006afaa4418e2c481f91de8f40f500
SENSOR8,2026-04-15 09:00:22,0x00e400000063000000393d8a41283ab540ed5290400201
SENSOR9,2026-04-15 09:00:22,0x00e50000004f0000001d7873410453b1046b6290400f01
SENSOR10,2026-04-15 09:00:22,0x00e600000016000000277476415a833fb2781690401c01
SENSOR1,2026-04-15 09:00:23,0x01e70000000e0000002a6b7d414798921991179040ae00
SENSOR2,2026-04-15 09:00:23,0x03e8000000ccffffffc9d2944183b1b51555288f40bb00
SENSOR3,2026-04-15 09:00:23,0x07e9000000a1ffffffaa31b0413ffb8292a92c8e40c800
SENSOR4,2026-04-15 09:00:23,0x07ea000000a4ffffffc5f2c341c0ad9aed7cb28d40d500
SENSOR5,2026-04-15 09:00:23,0x07eb000000d2ffffffaccbc6415e61f80b45f38d40e200
SENSOR6,2026-04-15 09:00:23,0x06ec000000150000008d65b741748575288ad08e40ef00
SENSOR7,2026-04-15 09:00:23,0x00ed0000004f00000074fe9c410287592e3be28f40fc00
SENSOR8,2026-04-15 09:00:23,0x00ee00000063000000480184412def67b8cf5390400901
SENSOR9,2026-04-15 09:00:23,0x00ef00000049000000775d70416ea0ad69f06190401601
SENSOR10,2026-04-15 09:00:23,0x01f00000000c000000782c7e41191053aeda1490402301
SENSOR1,2026-04-15 09:00:24,0x01f10000000400000044c7834133089a25f5159040b500
SENSOR2,2026-04-15 09:00:24,0x03f2000000c3ffffff2aad9c41ab58e83257248f40c200
SENSOR3,2026-04-15 09:00:24,0x07f30000009fffffff3923b741f219bc50c6298e40cf00
SENSOR4,2026-04-15 09:00:24,0x07f4000000a8ffffff7fb7c64174d2fafb0fb28d40dc00
SENSOR5,2026-04-15 09:00:24,0x06f5000000dbffffff3d16c441ffa46ca781f58d40e900
SENSOR6,2026-04-15 09:00:24,0x06f60000001f000000187cb041c0239f0263d48e40f600
SENSOR7,2026-04-15 09:00:24,0x00f7000000550000002c21954195663a16e1e58f400301
SENSOR8,2026-04-15 09:00:24,0x00f8000000620000001dc67d4145acb395ad5490401001
SENSOR9,2026-04-15 09:00:24,0x00f900000042000000906f704169cdacd7706190401d01
SENSOR10,2026-04-15 09:00:24,0x01fa000000020000004e428441b16497ac391390402a01
SENSOR1,2026-04-15 09:00:25,0x01fb000000fbfffffffbf88941b918972c56149040bc00
SENSOR2,2026-04-15 09:00:25,0x03fc000000bcffffff77a9a441da595f055a208f40c900
SENSOR3,2026-04-15 09:00:25,0x07fd0000009dffffffa528bd416cfa512eea268e40d600
SENSOR4,2026-04-15 09:00:25,0x07fe000000adffffff15f1c74112d8413aadb18d40e300
SENSOR5,2026-04-15 09:00:25,0x06ff000000e5ffffff82f0bf41ec6fc8b8c6f78d40f000
SENSOR6,2026-04-15 09:00:25,0x04000100002800000065eaa8410f50089e3ed88e40fd00
SENSOR7,2026-04-15 09:00:25,0x000101000059000000d5b28d41706602bf82e98f400a01
SENSOR8,2026-04-15 09:00:25,0x0002010000600000008f2d7641c971ead2865590401701
SENSOR9,2026-04-15 09:00:25,0x00030100003a000000b0ad7341a8e3f251ec6090402401
SENSOR10,2026-04-15 09:00:25,0x0104010000f9ffffff7e898a418e60b9b7951190403101
SENSOR1,2026-04-15 09:00:26,0x0105010000f1ffffff810b9141b7542939b4129040c300
SENSOR2,2026-04-15 09:00:26,0x0306010000b5ffffff2f76ac41f40a3fa75d1c8f40d000
SENSOR3,2026-04-15 09:00:26,0x07070100009dffffff7904c2412fb0023e15248e40dd00
SENSOR4,2026-04-15 09:00:26,0x0708010000b3ffffff0793c74184f3f6aa54b18d40ea00
SENSOR5,2026-04-15 09:00:26,0x0609010000eeffffffce84ba4144b42b3114fa8d40f700
SENSOR6,2026-04-15 09:00:26,0x040a01000031000000b3fda04179b668e11cdc8e400401
SENSOR7,2026-04-15 09:00:26,0x000b0100005d00000047ff864116f6e41020ed8f401101
SENSOR8,2026-04-15 09:00:26,0x000c0100005e0000006d867141ff8f7c6a5b5690401e01
SENSOR9,2026-04-15 09:00:26,0x010d01000032000000bdf67941f660e4db626090402b01
SENSOR10,2026-04-15 09:00:26,0x010e010000efffffffbbab9141f13779daee0f90403801
SENSOR1,2026-04-15 09:00:27,0x030f010000e7ffffffa8b6984192cb03560f119040ca00
SENSOR2,2026-04-15 09:00:27,0x0710010000afffffffb9c3b3419c72a63262188f40d700
SENSOR3,2026-04-15 09:00:27,0x07110100009dffffff1f85c5416e265d9247218e40e400
SENSOR4,2026-04-15 09:00:27,0x0612010000baffffff15a1c54123865e5006b18d40f100
SENSOR5,2026-04-15 09:00:27,0x0613010000f8ffffff740ab44144537f016afc8d40fe00
SENSOR6,2026-04-15 09:00:27,0x041401000039000000e5069941e49a66b3fddf8e400b01
SENSOR7,2026-04-15 09:00:27,0x001501000060000000e64a814158f531f4b8f08f401801
SENSOR8,2026-04-15 09:00:27,0x00160100005a0000003300704190cbf8562b5790402501
SENSOR9,2026-04-15 09:00:27,0x0117010000290000004a858141f5200679d45f90403201
SENSOR10,2026-04-15 09:00:27,0x0318010000e5ffffff376099416e2daa1f450e90403f01
SENSOR1,2026-04-15 09:00:28,0x0319010000ddffffff2daca0411bcbec8d670f9040d100
SENSOR2,2026-04-15 09:00:28,0x071a010000a9ffffff8b47ba41009daec167148f40de00
SENSOR3,2026-04-15 09:00:28,0x071b0100009effffffd886c7416ca6c03d811e8e40eb00
SENSOR4,2026-04-15 09:00:28,0x061c010000c1ffffff182fc241d80e7a2cc2b08d40f800
SENSOR5,2026-04-15 09:00:28,0x061d0100000100000091c3ac413380751ac8fe8d400501
SENSOR6,2026-04-15 09:00:28,0x041e01000041000000415791412c7f97fae0e38e401201
SENSOR7,2026-04-15 09:00:28,0x001f01000062000000d59f7941924f56514df48f401f01
SENSOR8,2026-04-15 09:00:28,0x01200100005500000071aa714131810c93f65790402c01
SENSOR9,2026-04-15 09:00:28,0x01210100001f000000474687410f46fd2c415f90403901
SENSOR10,2026-04-15 09:00:28,0x0322010000dcffffff4d58a141074b3292980c90404601
SENSOR1,2026-04-15 09:00:29,0x0323010000d4ffffffd49aa841f298bdebbc0d9040d800
SENSOR2,2026-04-15 09:00:29,0x0724010000a5ffffff29bfbf41d2f0696e6e108f40e500
SENSOR3,2026-04-15 09:00:29,0x0725010000a1ffffff29f5c741115f5c52c21b8e40f200
